file,class,method,line,cbo,wmc,rfc,loc,returns,variables,parameters,startLine,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocks,anonymousClassesQty,subClassesQty,lambdasQty,uniqueWordsQty
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/Heap.java,DataStructures.Heaps.Heap,insertElement/1[DataStructures.Heaps.HeapElement],25,1,1,0,1,0,0,1,25,0,0,0,0,0,0,0,0,-1,0,0,0,21
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/Heap.java,DataStructures.Heaps.Heap,deleteElement/1[int],33,0,1,0,1,0,0,1,33,0,0,0,0,0,0,0,0,-1,0,0,0,14
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/Merge_K_SortedLinkedlist.java,Merge_K_SortedLinkedlist,mergeKList/2[Merge_K_SortedLinkedlist.Node[],int],17,1,3,7,16,1,4,2,17,1,0,0,0,0,1,6,0,2,0,0,1,20
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/countwords.java,CountWords,main/1[java.lang.String[]],11,1,1,4,7,0,2,1,11,0,0,0,0,3,0,2,1,0,0,0,0,11
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/countwords.java,CountWords,wordCount/1[java.lang.String],20,0,3,3,4,2,0,1,20,0,1,0,0,1,1,0,0,0,0,0,0,4
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/IterativeTernarySearch.java,Searches.IterativeTernarySearch,find/2[T[],T],34,1,5,1,19,3,6,2,34,1,2,0,2,0,10,8,9,2,0,0,0,6
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/IterativeTernarySearch.java,Searches.IterativeTernarySearch,main/1[java.lang.String[]],60,1,1,9,12,0,8,1,60,0,1,0,0,2,3,8,1,0,0,0,1,31
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/MatrixGraphs.java,AdjacencyMatrixGraph,vertexDoesExist/1[int],65,1,3,1,8,2,0,1,65,0,0,0,0,0,1,0,0,1,0,0,0,7
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/MatrixGraphs.java,AdjacencyMatrixGraph,setNumberOfEdges/1[int],45,0,1,0,3,0,0,1,45,0,0,0,0,0,0,1,0,0,0,0,0,5
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/MatrixGraphs.java,AdjacencyMatrixGraph,numberOfVertices/0,41,0,1,0,3,1,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,3
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/MatrixGraphs.java,AdjacencyMatrixGraph,addEdge/2[int,int],89,1,4,5,11,2,0,2,89,0,0,0,0,0,1,2,1,2,0,0,0,27
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/MatrixGraphs.java,AdjacencyMatrixGraph,main/1[java.lang.String],3,1,1,2,12,0,1,1,3,0,0,0,0,0,17,1,0,0,0,0,0,5
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/MatrixGraphs.java,AdjacencyMatrixGraph,setNumberOfVertices/1[int],37,0,1,0,3,0,0,1,37,0,0,0,0,0,0,1,0,0,0,0,0,5
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/MatrixGraphs.java,AdjacencyMatrixGraph,adjacency/0,57,1,1,0,3,1,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,1
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/MatrixGraphs.java,AdjacencyMatrixGraph,setAdjacency/1[int[][]],53,1,1,0,3,0,0,1,53,0,0,0,0,0,0,1,0,0,0,0,0,3
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/MatrixGraphs.java,AdjacencyMatrixGraph,removeEdge/2[int,int],110,1,4,5,11,2,0,2,110,0,0,0,0,0,1,2,1,2,0,0,0,25
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/MatrixGraphs.java,AdjacencyMatrixGraph,edgeDoesExist/2[int,int],73,1,3,2,6,2,0,2,73,0,0,0,1,0,0,0,0,1,0,0,0,6
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/MatrixGraphs.java,AdjacencyMatrixGraph,AdjacencyMatrixGraph/1[int],26,2,3,4,10,0,2,1,26,2,0,0,0,0,3,3,0,2,0,0,0,9
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/MatrixGraphs.java,AdjacencyMatrixGraph,toString/0,127,1,4,2,16,1,4,0,127,3,0,0,0,6,3,10,5,2,0,0,0,19
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/MatrixGraphs.java,AdjacencyMatrixGraph,adjacencyOfEdgeDoesExist/2[int,int],61,1,1,1,3,1,0,2,61,0,0,0,1,0,0,0,0,0,0,0,0,6
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/MatrixGraphs.java,AdjacencyMatrixGraph,numberOfEdges/0,49,0,1,0,3,1,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,3
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/FloydTriangle.java,FloydTriangle,main/1[java.lang.String[]],5,0,3,5,12,0,5,1,5,2,0,0,0,2,3,5,1,2,0,0,0,18
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/StackArray.java,StackArray,push/1[int],68,1,2,3,10,0,0,1,68,0,0,0,0,0,1,1,1,1,0,0,0,17
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/StackArray.java,StackArray,pop/0,83,1,3,4,13,3,0,0,83,0,0,0,0,1,3,0,2,1,0,0,0,20
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/StackArray.java,StackArray,peek/0,102,1,2,2,9,2,0,0,102,0,0,0,0,1,1,0,0,1,0,0,0,11
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/StackArray.java,StackArray,isFull/0,137,0,1,0,3,1,0,0,137,0,1,0,1,0,1,0,1,0,0,0,0,10
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/StackArray.java,StackArray,isEmpty/0,128,0,1,0,3,1,0,0,128,0,1,0,1,0,1,0,0,0,0,0,0,8
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/StackArray.java,StackArray,main/1[java.lang.String[]],19,1,1,8,13,0,1,1,19,0,0,0,0,1,5,1,0,0,0,0,0,11
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/StackArray.java,StackArray,StackArray/1[int],57,1,1,0,5,0,0,1,57,0,0,0,0,0,1,3,0,0,0,0,0,10
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/StackArray.java,StackArray,makeEmpty/0,149,0,1,0,3,0,0,0,149,0,0,0,0,0,1,1,0,0,0,0,0,23
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/StackArray.java,StackArray,resize/1[int],111,1,2,0,8,0,2,1,111,1,0,0,0,0,1,5,0,1,0,0,0,8
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/CountingSort.java,Sorts.CountingSort,streamSort/1[java.util.List<T>],62,1,1,8,3,1,0,1,62,0,0,0,0,0,0,0,0,0,0,0,5,23
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/CountingSort.java,Sorts.CountingSort,sort/1[T[]],22,2,1,3,3,1,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,2
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/CountingSort.java,Sorts.CountingSort,main/1[java.lang.String[]],72,2,1,11,18,0,3,1,72,0,0,0,0,16,12,3,0,0,0,0,0,14
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/CountingSort.java,Sorts.CountingSort,sort/1[java.util.List<T>],35,1,3,6,11,1,3,1,35,2,0,0,0,0,1,3,0,2,0,0,1,26
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/MergeSort.java,Sorts.MergeSort,sort/1[T[]],28,2,1,1,5,1,1,1,28,0,0,0,0,1,2,1,1,0,0,0,0,17
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/MergeSort.java,Sorts.MergeSort,merge/5[T[],T[],int,int,int],63,1,5,2,20,0,3,5,63,3,0,0,0,0,3,7,3,2,0,0,0,33
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/MergeSort.java,Sorts.MergeSort,main/1[java.lang.String[]],90,2,1,3,9,0,3,1,90,0,0,0,0,5,9,3,0,0,0,0,0,9
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/MergeSort.java,Sorts.MergeSort,doSort/4[T[],T[],int,int],42,2,2,2,8,0,1,4,42,0,0,0,1,0,2,1,4,1,0,0,0,25
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/SieveOfEratosthenes.java,SieveOfEratosthenes,main/1[java.lang.String[]],42,1,1,1,4,0,1,1,42,0,0,0,0,0,1,1,0,0,0,0,0,7
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/SieveOfEratosthenes.java,SieveOfEratosthenes,findPrimesTillN/1[int],15,1,7,3,20,0,5,1,15,4,2,0,0,1,13,9,5,3,0,0,0,27
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/InterpolationSearch.java,Searches.InterpolationSearch,main/1[java.lang.String[]],58,2,1,9,12,0,8,1,58,0,1,0,0,2,3,8,1,0,0,0,1,30
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/InterpolationSearch.java,Searches.InterpolationSearch,find/2[int,int],30,1,4,0,10,2,3,2,30,1,1,0,6,0,5,5,9,1,0,0,0,20
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/LinearCongruentialGenerator.java,LinearCongruentialGenerator,LinearCongruentialGenerator/4[double,double,double,double],31,0,1,0,6,0,0,4,31,0,0,0,0,0,0,4,0,0,0,0,0,28
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/LinearCongruentialGenerator.java,LinearCongruentialGenerator,main/1[java.lang.String[]],48,1,2,3,6,0,2,1,48,1,0,0,0,0,6,2,0,1,0,0,0,7
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/LinearCongruentialGenerator.java,LinearCongruentialGenerator,nextNumber/0,43,0,1,0,4,1,0,0,43,0,0,0,1,0,0,1,3,0,0,0,0,21
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/LinearCongruentialGenerator.java,LinearCongruentialGenerator,LinearCongruentialGenerator/3[double,double,double],19,0,1,1,3,0,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,33
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/SortAlgorithm.java,Sorts.SortAlgorithm,sort/1[java.util.List<T>],27,2,1,4,3,1,0,1,27,0,0,0,0,1,0,0,0,0,0,0,0,20
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/SortAlgorithm.java,Sorts.SortAlgorithm,sort/1[T[]],14,1,1,0,1,0,0,1,14,0,0,0,0,0,0,0,0,-1,0,0,0,13
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/DecimalToBinary.java,DecimalToBinary,bitwiseConversion/0,44,0,2,4,12,0,5,0,44,1,0,0,1,2,6,7,2,1,0,0,0,19
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/DecimalToBinary.java,DecimalToBinary,conventionalConversion/0,26,0,2,4,12,0,5,0,26,1,0,0,0,2,6,7,4,1,0,0,0,18
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/DecimalToBinary.java,DecimalToBinary,main/1[java.lang.String],16,1,1,2,4,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,10
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/SaddlebackSearch.java,Searches.SaddlebackSearch,main/1[java.lang.String[]],62,2,3,4,15,0,8,1,62,2,0,0,0,1,6,9,2,2,0,0,0,16
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/SaddlebackSearch.java,Searches.SaddlebackSearch,find/4[int,int,int,int],37,2,5,1,15,4,1,4,37,0,1,0,0,0,7,3,2,1,0,0,0,30
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/compressclient.java,compressclient,main/1[java.lang.String[]],4,1,1,3,5,0,1,1,4,0,0,0,0,3,0,1,0,0,0,0,0,5
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/GnomeSort.java,Sorts.GnomeSort,sort/1[T[]],15,2,4,2,14,1,2,1,15,1,1,0,0,0,5,4,2,3,0,0,0,7
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/GnomeSort.java,Sorts.GnomeSort,main/1[java.lang.String[]],29,2,1,4,10,0,3,1,29,0,0,0,0,14,15,3,0,0,0,0,0,9
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/AnyBaseToAnyBase.java,AnyBaseToAnyBase,main/1[java.lang.String[]],22,1,8,6,33,0,4,1,22,1,0,1,0,11,2,6,2,3,0,0,0,34
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/AnyBaseToAnyBase.java,AnyBaseToAnyBase,base2base/3[java.lang.String,int,int],86,0,6,3,17,1,5,3,86,2,0,0,3,1,6,10,11,1,0,0,0,27
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/AnyBaseToAnyBase.java,AnyBaseToAnyBase,validForBase/2[java.lang.String,int],58,1,4,4,8,2,4,2,58,2,0,0,0,0,2,4,0,0,0,0,0,19
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/Abecedarian.java,Abecedarian,isAbecedarian/1[java.lang.String],6,0,3,2,11,2,2,1,6,1,0,0,0,0,3,2,2,2,0,0,0,7
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/Main.java,Main,main/1[java.lang.String[]],4,1,6,5,39,1,4,1,4,1,0,0,0,8,5,5,0,2,0,0,0,17
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/Factorial.java,Factorial,factorial/1[int],45,1,3,1,4,2,0,1,45,0,2,0,0,0,4,0,2,0,0,0,0,10
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/Factorial.java,Factorial,main/1[java.lang.String[]],17,1,3,5,16,0,2,1,17,1,0,1,0,5,1,3,1,2,0,0,0,29
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/KMP.java,KMP,main/1[java.lang.String[]],7,1,1,1,5,0,2,1,7,0,0,0,0,2,0,2,0,0,0,0,0,7
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/KMP.java,KMP,KMPmatcher/2[java.lang.String,java.lang.String],13,2,5,4,18,0,5,2,13,2,2,0,1,1,6,7,5,2,0,0,0,12
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/KMP.java,KMP,computePrefixFunction/1[java.lang.String],34,1,4,2,16,1,4,1,34,2,1,0,0,0,6,7,1,2,0,0,0,8
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/HexaDecimalToBinary.java,HexaDecimalToBinary,completeDigits/1[java.lang.String],14,0,2,1,6,1,1,1,14,1,0,0,0,1,0,2,1,1,0,0,0,14
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/HexaDecimalToBinary.java,HexaDecimalToBinary,convert/1[java.lang.String],5,1,1,4,5,0,2,1,5,0,0,0,0,1,1,2,1,0,0,0,0,7
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/HexaDecimalToBinary.java,HexaDecimalToBinary,main/1[java.lang.String[]],21,1,2,1,7,0,2,1,21,1,0,0,0,11,0,2,0,1,0,0,0,11
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/TopKWords.java,TopKWords,main/1[java.lang.String[]],59,1,3,9,16,0,6,1,59,2,0,0,0,2,2,8,1,1,0,0,1,20
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/TechjobsApplication.java,org.launchcode.TechjobsApplication,main/1[java.lang.String[]],9,1,1,1,3,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,2
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/MinimizingLateness.java,MinimizingLateness,main/1[java.lang.String[]],18,1,3,7,29,0,9,1,18,2,0,0,1,5,8,15,8,1,0,0,0,23
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/Palindrome.java,Palindrome,FirstWay/1[java.lang.String],8,1,3,3,4,2,0,1,8,0,1,0,0,0,1,0,0,0,0,0,0,7
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/Palindrome.java,Palindrome,SecondWay/1[java.lang.String],14,1,4,4,5,3,0,1,14,0,2,0,0,0,6,0,2,0,0,0,0,5
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/Palindrome.java,Palindrome,reverseString/1[java.lang.String],3,0,1,2,4,1,1,1,3,0,0,0,0,0,0,1,0,0,0,0,0,5
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/PancakeSort.java,Sorts.PancakeSort,main/1[java.lang.String[]],34,2,1,3,7,0,2,1,34,0,0,0,0,1,28,2,0,0,0,0,0,7
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/PancakeSort.java,Sorts.PancakeSort,sort/1[T[]],16,2,4,2,15,1,5,1,16,2,0,0,0,0,5,7,2,3,0,0,0,10
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/HomeController.java,org.launchcode.controllers.HomeController,index/1[Model],16,2,1,2,7,1,1,1,16,0,0,0,0,7,0,1,0,0,0,0,0,6
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/LongestCommonSubsequence.java,LongestCommonSubsequence,main/1[java.lang.String[]],53,1,2,3,11,0,3,1,53,0,0,0,0,6,0,3,4,1,0,0,0,10
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/LongestCommonSubsequence.java,LongestCommonSubsequence,getLCS/2[java.lang.String,java.lang.String],3,2,11,4,20,3,7,2,3,4,4,0,0,3,25,11,15,3,0,0,0,14
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/LongestCommonSubsequence.java,LongestCommonSubsequence,lcsString/3[java.lang.String,java.lang.String,int[][]],35,1,4,5,18,1,3,3,35,1,1,0,0,0,7,3,5,2,0,0,0,6
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/JobData.java,org.launchcode.models.JobData,findByColumnAndValue/2[java.lang.String,java.lang.String],73,1,4,5,11,1,2,2,73,1,0,0,0,0,0,2,0,2,0,0,0,40
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/JobData.java,org.launchcode.models.JobData,findAll/1[java.lang.String],32,1,3,5,12,1,2,1,32,1,0,0,0,0,0,2,0,2,0,0,0,24
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/JobData.java,org.launchcode.models.JobData,loadData/0,125,4,5,13,27,1,8,0,125,2,0,1,0,1,1,10,0,3,0,0,0,55
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/JobData.java,org.launchcode.models.JobData,findByValue/1[java.lang.String],98,1,4,6,14,1,2,1,98,2,0,0,0,0,0,2,0,3,0,0,0,29
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/JobData.java,org.launchcode.models.JobData,findAll/0,53,1,1,1,4,1,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,6
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/PalindromicPrime.java,PalindromePrime,reverse/1[int],21,0,2,0,9,1,1,1,21,1,0,0,0,0,5,4,1,1,0,0,0,2
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/PalindromicPrime.java,PalindromePrime,prime/1[int],12,0,3,1,8,2,1,1,12,1,1,0,0,0,3,2,1,2,0,0,0,5
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/PalindromicPrime.java,PalindromePrime,functioning/1[int],31,1,5,3,13,1,2,1,31,1,2,0,0,2,5,3,2,2,0,0,0,6
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/PalindromicPrime.java,PalindromePrime,main/1[java.lang.String[]],5,1,1,3,6,0,2,1,5,0,0,0,0,1,0,2,0,0,0,0,0,13
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/Vigenere.java,ciphers.Vigenere,decrypt/2[java.lang.String,java.lang.String],35,0,4,6,19,1,4,2,35,1,0,0,8,1,6,8,9,3,0,0,0,6
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/Vigenere.java,ciphers.Vigenere,main/1[java.lang.String[]],58,1,1,3,8,0,3,1,58,0,0,0,0,2,0,3,0,0,0,0,0,8
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/Vigenere.java,ciphers.Vigenere,encrypt/2[java.lang.String,java.lang.String],12,0,4,6,19,1,4,2,12,1,0,0,4,1,6,8,11,3,0,0,0,6
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/Dijkstra.java,Others.Graph,printPath/1[java.lang.String],161,1,2,5,8,1,0,1,161,0,0,0,0,1,0,0,0,1,0,0,0,14
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/Dijkstra.java,Others.Graph,dijkstra/1[java.lang.String],118,2,5,6,14,1,2,1,118,1,2,0,0,1,1,4,0,1,0,0,0,14
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/Dijkstra.java,Others.Graph,main/1[java.lang.String[]],40,1,1,2,5,0,1,1,40,0,0,0,0,0,0,1,0,0,0,0,0,23
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/Dijkstra.java,Others.Graph,printAllPaths/0,172,1,2,3,6,0,0,0,172,1,0,0,0,0,0,0,0,1,0,0,0,18
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/Dijkstra.java,Others.Graph,Graph/1[Others.Graph.Edge[]],101,2,5,4,10,0,0,1,101,2,0,0,0,0,0,1,0,1,0,0,0,11
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/Dijkstra.java,Others.Graph,dijkstra/1[java.util.NavigableSet<Others.Graph.Vertex>],137,1,5,7,17,0,3,1,137,2,1,0,0,0,0,5,1,3,0,0,0,13
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/InsertDeleteInArray.java,InsertDeleteInArray,main/1[java.lang.String[]],4,1,7,3,35,0,9,1,4,5,0,0,0,5,9,18,5,2,0,0,0,21
